"","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"19977","TSPAN7",1.12280153220428,4.87375564279288,5.75736204205139,6.53121694535768e-08,6.35942009675002e-07,7.43990207222786
"12760","NDC80",-1.53090733116391,5.57805384140269,-5.75632701305216,6.56274473628336e-08,6.38151042946638e-07,7.4352091284476
"3645","CNTN3",1.45061849454612,3.57049577365942,5.75613400664772,6.56864034891253e-08,6.38437642530076e-07,7.43433406776021
"17092","SDCBP",1.24325051482886,9.63746045736319,5.75050632559545,6.74284659034509e-08,6.53316970532093e-07,7.40882639789965
"19499","TMEM64",1.1823478714414,5.20560498683554,5.74878144510243,6.79714198272921e-08,6.58283137906982e-07,7.40101116216183
"6117","FGFR3",-1.17241930048499,4.81959262332955,-5.74821398428955,6.81509792211992e-08,6.5972706975193e-07,7.39844035462674
"5157","EFHD1",-2.06920983553588,9.19408100659464,-5.74619589435898,6.87933316373469e-08,6.64460123374999e-07,7.38929883334922
"13336","NVL",-1.21843440944658,6.56790519527982,-5.73040383428889,7.40291119408146e-08,7.12805877758266e-07,7.31782747973164
"16779","RPS6KA1",-1.05914439244969,6.3181630705476,-5.72746173967321,7.50468308562364e-08,7.21642594223712e-07,7.30452465097852
"5554","EVL",-1.84702021269162,7.98621774736271,-5.72229522986826,7.6867303929415e-08,7.38164730195779e-07,7.28117349156591
"14394","PLOD2",1.60897819665504,6.55529227130718,5.71920490197118,7.79768300720595e-08,7.48156072313003e-07,7.26721186245262
"4162","CTPS1",-1.30498240766862,5.98224587847898,-5.71853048677849,7.82210454055754e-08,7.50166845995454e-07,7.26416553298354
"19871","TRIP13",-1.58190409801147,6.23200085151975,-5.71488117212024,7.95555755726374e-08,7.61616263936986e-07,7.24768517772269
"12108","MLPH",-2.67137776237636,9.18936768761317,-5.71444506482675,7.97165424109856e-08,7.62820029125008e-07,7.24571611533525
"13128","NPNT",-1.32219529247893,5.27679526808528,-5.69903054807829,8.56157036259861e-08,8.14590536915962e-07,7.17617375499549
"15771","RNASEH2A",-1.10159264751139,6.72620963101223,-5.69576839889247,8.69179192358568e-08,8.26254407836909e-07,7.16147048821951
"11809","MDK",-1.58736793490008,6.87128300458154,-5.68451086463221,9.15626250121135e-08,8.69262886732713e-07,7.11076747240572
"3751","COPS2",1.04969252827997,7.27234470940936,5.67851982709614,9.41327267089259e-08,8.9248870266278e-07,7.08380796368712
"17364","SH3BP5",1.14822507752178,8.17985463428726,5.67101234102393,9.74533333692615e-08,9.21551062930724e-07,7.05004770904585
"4149","CTHRC1",-1.8580172648891,10.0297830717614,-5.66185859318805,1.01657644291155e-07,9.58796292301813e-07,7.00891945123575
"9039","LCLAT1",-1.00187593977934,7.19308798181485,-5.65937155193813,1.02830312093906e-07,9.69012362225212e-07,6.99775171015941
"13789","PBK",-1.6015364441748,4.32107226241085,-5.65776450287757,1.03595091400814e-07,9.75370306210711e-07,6.99053697760352
"15387","RAP1GAP2",-1.29951505965984,5.36441766693257,-5.63843170401652,1.13243683504082e-07,1.057022399259e-06,6.90383723005324
"7449","HIBCH",1.05017229855287,6.43667744317921,5.63694956845389,1.14018693860048e-07,1.06379785245124e-06,6.89719759272708
"1733","BHLHE40",-1.02553621546057,7.06367156631152,-5.63189187978472,1.16702678212561e-07,1.08603201404942e-06,6.87454794523599
"1741","BIK",-1.28437958623531,7.29877201365807,-5.61902329073168,1.23813840078536e-07,1.14826068818017e-06,6.81697265088195
"18620","SULF1",-1.45249450452773,7.11103734912557,-5.61371073499005,1.26871773436467e-07,1.17511045926719e-06,6.7932262600642
"14353","PLEKHA6",-1.0058306786565,5.5539785356982,-5.61238980704051,1.27643513947796e-07,1.18175301177406e-06,6.78732393837578
"17218","SERINC1",1.64787711987429,7.57504390729505,5.61133673772177,1.2826205195541e-07,1.18545229837576e-06,6.78261907688218
"6326","FOXM1",-1.4267280783916,5.01140142429837,-5.60137989475886,1.342573409843e-07,1.23445117644136e-06,6.73815990489505
"9953","LOC100505938",-1.54294552490642,5.64671017402539,-5.60101949896214,1.34479413773567e-07,1.23500920494767e-06,6.73655153985623
"15597","RERGL",1.02574247803172,3.78862724338359,5.60011810511383,1.3503642086034e-07,1.23907359903841e-06,6.73252908904207
"6535","GALNT3",-1.27309261434356,5.59508798073127,-5.58316809187505,1.45941141620297e-07,1.32899723372057e-06,6.65696098883157
"5146","EFCAB4A",-1.49571242232921,7.07186141521726,-5.58121645867475,1.47250757796102e-07,1.33979628574563e-06,6.64826870721113
"16484","RP11-747H7.3",-1.56248493248831,5.37112588598061,-5.57426856744762,1.52007093982795e-07,1.37786254508055e-06,6.61733840501878
"17899","SMA4",-1.26755011000671,5.7965672313534,-5.57326808030221,1.52704271615767e-07,1.38360292963993e-06,6.61288635709014
"2798","CCDC53",1.02659796603178,6.57359564378168,5.57013411719269,1.54908456702529e-07,1.40181472206154e-06,6.59894365434318
"16913","S100A4",1.56148114420658,9.81302750547357,5.5659312989915,1.57913339287665e-07,1.426622178671e-06,6.58025299920416
"15080","PTGDS",1.49676589161159,6.91057069431264,5.56332008067756,1.59808934892507e-07,1.44144555944419e-06,6.56864466809157
"9192","LINC00116",1.10229478152235,5.36135553232501,5.56330437803869,1.5982040121106e-07,1.44144555944419e-06,6.56857487080381
"12000","MICAL1",-1.10133231535567,7.1480995532668,-5.54977230562691,1.70007068947975e-07,1.52569543227037e-06,6.50846904404295
"5429","EPS15",1.01349984041396,7.30043353353868,5.54945531122281,1.70253156343846e-07,1.52630423803542e-06,6.50706208127453
"2888","CCNG1",1.25107445809786,8.70931950849653,5.54761401621742,1.71689489186176e-07,1.53824405805819e-06,6.49889053532653
"1748","BIRC5",-1.09545157336464,5.60806530682135,-5.54597143970255,1.72980811632634e-07,1.54917265339318e-06,6.49160224846545
"20502","VEGFC",1.30900864010376,5.3386637138057,5.54562440466775,1.73254849231119e-07,1.5503445289669e-06,6.49006258116375
"19675","TOX3",-2.02729761415495,5.84722675546282,-5.54426812171788,1.74329924079563e-07,1.55867650947272e-06,6.48404579982463
"21167","ZNF217",-1.10248069178778,8.09171185358912,-5.54387543719052,1.74642407260983e-07,1.56082597162054e-06,6.48230392475614
"9094","LEPREL4",-1.27552797783015,7.36188873159021,-5.53769091817952,1.79636713786862e-07,1.59820584924178e-06,6.45488023460042
"4219","CXCL12",1.59831401793719,7.46734677877665,5.53362694049614,1.82994389651172e-07,1.62208084645769e-06,6.43686946992042
"21539","ZNF785",-1.04251834034084,5.18179174674455,-5.52393858085545,1.91248600131043e-07,1.6890246475684e-06,6.3939643198996
"11458","LUC7L3",-1.02037608630841,8.20352666452638,-5.52133406111204,1.93529006093703e-07,1.70638054843613e-06,6.382437787527
"6160","FKBP5",1.34926370540587,6.4279127017454,5.51951418765667,1.95138175809985e-07,1.718886393013e-06,6.3743857030562
"17695","SLC31A2",1.18640576928324,6.58332970112333,5.49836026105591,2.14830656172205e-07,1.88270249267872e-06,6.28090606078327
"5655","FAM110C",-1.91615657950472,6.01391977137521,-5.49747193716052,2.15698801983953e-07,1.88954593728256e-06,6.27698524438953
"11489","LYPD6B",-1.5989334523295,5.89050918034258,-5.49376670091756,2.19357029080644e-07,1.92081539213156e-06,6.26063545420275
"20471","VAMP8",-1.2687287315687,8.87231401127313,-5.4900632406663,2.23074120638357e-07,1.94942295497322e-06,6.24430011438468
"15097","PTGS2",1.12822101421159,3.26392242543685,5.48956936321989,2.23574448132598e-07,1.95300712961332e-06,6.24212220411548
"18594","STXBP1",1.40204651691732,6.27851047815607,5.48559504789906,2.276408204107e-07,1.98532499637282e-06,6.22460047842886
"1159","ARNT2",-1.81647434160531,6.13205187248495,-5.48236607122319,2.30997768377102e-07,2.01217082630979e-06,6.21037037583471
"18437","ST13",1.02555686636164,8.22937291504906,5.47733071362409,2.36329525249786e-07,2.05283428370803e-06,6.18818961396018
"11638","MAP3K5",1.09499462567512,6.62892615490621,5.47420436306232,2.39700263995174e-07,2.07961106442929e-06,6.17442420894024
"6680","GGCT",-1.09923835896625,9.67993525184251,-5.46895530507701,2.45465667021346e-07,2.12537345835556e-06,6.15132312071412
"3079","CDH3",-1.99793838621201,7.31074132009204,-5.46796225447117,2.46571555111108e-07,2.13324291886978e-06,6.14695421150669
"520","AGR2",-2.83038037971969,7.6094478640777,-5.46378854076917,2.51273023254236e-07,2.16785550540657e-06,6.1285972645188
"3292","CH25H",1.33029827903575,4.2807158694842,5.46072921111166,2.54774756386936e-07,2.19544263810549e-06,6.11514700934638
"4260","CYB5A",1.27534382724452,7.88552034223472,5.4603782274941,2.55179533280657e-07,2.19805600365657e-06,6.11360421092577
"9101","LGALS1",1.39986948129916,10.8554705066089,5.44449811373118,2.74166221301994e-07,2.34666779537339e-06,6.04386368139544
"3193","CELSR2",-1.28496540733291,6.19439994375874,-5.42596662655103,2.98073012617338e-07,2.53725278625332e-06,5.9626349173435
"11467","LY6E",-1.54119814343796,7.58055734981841,-5.42555831102172,2.98622068333769e-07,2.540927658062e-06,5.96084704946735
"19098","TGFBR3",2.27803587561294,7.47065588054675,5.42416708039332,3.00500267272844e-07,2.55490117306378e-06,5.95475596195463
"20592","VTCN1",-2.34604685428213,7.46554348712368,-5.42122456990798,3.0451084976771e-07,2.5859539026352e-06,5.94187619070822
"3209","CENPK",-1.17155178062503,4.01063054856136,-5.42093593134812,3.04907064280361e-07,2.58830359740934e-06,5.94061300933232
"14565","POSTN",-1.3426884902949,6.11615579225989,-5.41370100221809,3.15004702035458e-07,2.66670321445576e-06,5.90896386155705
"18285","SPON1",1.11462133532604,5.17133669897984,5.41050877967466,3.19563247833035e-07,2.69791116250463e-06,5.89500769840533
"17879","SLIT2",1.47261951299875,6.10090338424452,5.40359086817604,3.29664484887683e-07,2.77539329008799e-06,5.86478033637946
"14940","PRRG1",1.14400865164286,5.14632708617942,5.3990203272908,3.36508656623908e-07,2.82993978997699e-06,5.84482261668797
"1541","BAMBI",-2.02026326949678,7.39503890097928,-5.39581059633427,3.41397866098264e-07,2.86771558974318e-06,5.83081317995005
"19448","TMEM256",1.31029217277762,6.98201681384585,5.39366031826833,3.44712021183134e-07,2.89218861631956e-06,5.82143076297665
"15980","RP11-111M22.3",1.2168381432245,4.62898054160942,5.38736852361644,3.54590951833853e-07,2.96473631735988e-06,5.79399060878899
"20205","UBE2E2",1.2403307946072,7.3929098779622,5.38318966791116,3.61304598091934e-07,3.01504858253596e-06,5.7757763770694
"15206","PYCARD",-1.44195790662388,8.80251880337691,-5.37047374743876,3.82506615500922e-07,3.17606624182226e-06,5.72040529952773
"18252","SPHK1",-1.20036301598672,6.6755921650118,-5.35971574540682,4.01389169324314e-07,3.31246604703977e-06,5.67362279009208
"7051","GPX1",1.30449965000692,10.9949195280788,5.35963503791389,4.01534212582748e-07,3.31246604703977e-06,5.67327204176246
"12897","NFIA",1.02709790733502,5.87381552042362,5.35256412317747,4.14442378642025e-07,3.40985931211742e-06,5.64255504561708
"13729","PAQR6",-1.01680348434562,5.56143050287021,-5.35197592811829,4.15534222775273e-07,3.41754409198577e-06,5.64000097430735
"18115","SOD2",1.55625254533671,6.86126593376865,5.35017165639457,4.18900977897158e-07,3.4439258452403e-06,5.63216751294607
"14916","PRR15",-1.62018291190134,5.51586235054685,-5.34450108188907,4.29656573667677e-07,3.52699511098315e-06,5.60755865025828
"21185","ZNF239",-1.16601408489152,6.35471594038691,-5.34184386850957,4.3478895282309e-07,3.56507185663915e-06,5.59603256086866
"10736","LOC101929787",1.19218194237205,5.25634080264663,5.33694982811217,4.44398867055264e-07,3.63560916739016e-06,5.57481314855116
"2884","CCNDBP1",1.41498166401463,6.9243229439356,5.33260466793028,4.53104591691889e-07,3.70161300118351e-06,5.55598363611091
"2348","C6orf120",1.10826147097989,6.59935023924494,5.32408100327292,4.70668513401032e-07,3.83314278213589e-06,5.51907439880841
"17743","SLC39A11",-1.27779085760515,6.97997377820995,-5.32085820253103,4.77481157891782e-07,3.88278425615717e-06,5.50512853926958
"1980","C11orf96",1.59109537970923,8.67258050467012,5.3188572178994,4.81759359769111e-07,3.91023198493257e-06,5.49647241793309
"3950","CRYL1",1.00527704713856,5.89033469138576,5.31858635891952,4.82341337360066e-07,3.9134888199821e-06,5.49530085596383
"4340","CYR61",1.45233165363389,7.55702381958797,5.31569823262919,4.88589705612921e-07,3.95677265334622e-06,5.48281097992793
"8969","LACTB2",1.28588640750298,4.98578447675083,5.31171517013863,4.97336726365379e-07,4.01859209307548e-06,5.46559289963754
"6712","GIMAP6",1.23525355636163,5.01375255258161,5.29379286996309,5.38623517762234e-07,4.32636953899895e-06,5.38821732161106
"18073","SNX10",1.51011164681816,7.00238653017185,5.29114534076268,5.44999426608451e-07,4.37433750304151e-06,5.37680101304846
"2254","C2orf40",2.02791177613117,5.26544522157971,5.28516971750877,5.59662157828573e-07,4.4837158815308e-06,5.35104685962377
"12523","MYH1",1.39660585503177,2.86753822754486,5.27943229578844,5.74102303860056e-07,4.58413915563773e-06,5.32633643085017
"4795","DNAJC1",-1.12096144976742,8.58302128242998,-5.26768415389931,6.04813831889956e-07,4.80809233831755e-06,5.27579090538006
"15101","PTH2R",1.13722700034568,3.42315471637933,5.26742062780809,6.05520793479997e-07,4.81194597534287e-06,5.27465791217701
"17836","SLC7A5",-1.80952089430142,7.19012264440916,-5.2651307130709,6.11697987311869e-07,4.85473225560184e-06,5.26481424276981
"11537","MAFF",1.21688756136659,7.68450406430482,5.26347501214132,6.162026027141e-07,4.8860737318835e-06,5.25769854331926
"3440","CKB",1.33422866389767,6.07741551909311,5.22608796589432,7.26983639484575e-07,5.70392417139075e-06,5.09739517348702
"4713","DLG5",-1.28590456278769,7.44562727856424,-5.22095848496972,7.43623153189278e-07,5.82182190249957e-06,5.07545785129195
"14881","PROS1",1.6090252893265,5.27305775511963,5.20932398965784,7.82752603338358e-07,6.1104930156064e-06,5.02575094096307
"7675","HOXD8",1.18918877717043,6.2366197258444,5.20922253576907,7.83102492133062e-07,6.11102142960053e-06,5.02531780075608
"16837","RSPH1",-1.33855643844938,5.57072357964959,-5.20614555529304,7.93786965665748e-07,6.18993760946769e-06,5.01218369225135
"20170","U47924.27",-1.01830716433448,5.27626839332286,-5.19545606695363,8.3202100781816e-07,6.47409806838026e-06,4.96659379702806
"5614","F3",1.5755873462398,6.00516124265372,5.18645335975972,8.65609529068336e-07,6.70893856548848e-06,4.92824406556419
"5077","E2F8",-1.00128941559448,4.31301049728938,-5.17971586525033,8.91607790882688e-07,6.89070903339208e-06,4.89957136321931
"241","ACN9",1.12201458687803,3.78701926625399,5.17122411684178,9.25461206902651e-07,7.13197951440459e-06,4.86346691493267
"13020","NME3",-1.10124102514629,9.13745802591628,-5.16755952395307,9.40454543935484e-07,7.22951478485017e-06,4.84789779807898
"3270","CFB",-1.18992560107111,6.44648360620014,-5.15642340357285,9.87484173395697e-07,7.54550803630339e-06,4.80062895907431
"2151","C1orf106",-1.88722355603036,5.72998957724342,-5.15409869873666,9.97587008016565e-07,7.62001645805951e-06,4.79076964411885
"5351","ENO2",-1.50676170557097,6.14549812293645,-5.14408953632995,1.04224770914661e-06,7.93038444890013e-06,4.7483522523158
"739","AMOTL2",1.24350714737499,7.16114977412676,5.14228220400033,1.05051702597299e-06,7.98488810019132e-06,4.74069866772393
"17561","SLC1A4",-1.06977388144311,6.64314981627765,-5.138047138251,1.0701454233258e-06,8.12552564590473e-06,4.72277101567822
"17228","SERPINA3",-2.57002191878532,9.93431996487238,-5.13249453118561,1.09642228563583e-06,8.30175685155381e-06,4.69928037895476
"12332","MRPS36",1.09557573344971,6.77727327872978,5.1317888079083,1.09980670123744e-06,8.32447190328444e-06,4.69629594239794
"11558","MAGED1",-1.14174057110838,9.9172481194245,-5.12265932851244,1.14451664420266e-06,8.64173916673937e-06,4.65771201944887
"7375","HEATR5A",1.2384002392101,5.62609151246259,5.10526677259709,1.23464369194878e-06,9.25128344261273e-06,4.58432827548912
"8517","KCTD12",1.2812990277627,8.37637794747728,5.10202035970775,1.25221534323749e-06,9.373219238786e-06,4.57064863602939
"189","AC092620.2",-1.27979862927011,5.8897875427964,-5.10087018336108,1.25849905990158e-06,9.41181573690756e-06,4.56580340444089
"7840","ICAM2",1.27194680580353,6.17990105080695,5.09428907577847,1.29504817365768e-06,9.66509789022837e-06,4.5380934112165
"17261","SERTAD4",-1.05065246859307,5.24049671085302,-5.09182294863485,1.30900865073708e-06,9.75450183472522e-06,4.52771565003115
"3664","COBL",-1.0674077714226,4.97223888676476,-5.08980985206024,1.32051309134551e-06,9.83346320257459e-06,4.51924670592475
"14188","PIGP",1.05889529356712,8.5230858014062,5.07393676860356,1.41473825981595e-06,1.04810663757491e-05,4.45254584837542
"14602","PPAPDC1B",-1.14200122205913,6.54753152148945,-5.05228284577281,1.55389809019591e-06,1.14376829174686e-05,4.36177134108422
"11477","LY96",1.49413236972658,5.7161992336983,5.05021057991275,1.56789354385732e-06,1.15328582514369e-05,4.35309752823902
"12519","MYEOV",1.03675811357613,5.51313979723594,5.02890396113211,1.71909437685248e-06,1.25343396399799e-05,4.26404983467583
"16978","SASH1",1.19796578712237,7.22727585956207,5.02093632879079,1.77920439567282e-06,1.2933424366665e-05,4.23081358930407
"14893","PRPF3",-1.00348630893128,7.21926744539773,-5.00396951995076,1.91409679059548e-06,1.38304190858676e-05,4.16015322754926
"20473","VANGL2",-1.29095387993239,4.67728017345895,-5.00305292051243,1.92166053980832e-06,1.38804399564874e-05,4.15634040629952
"19588","TNFRSF21",1.12913646943559,5.5158701966658,5.0015843391485,1.93383985779086e-06,1.39591007068204e-05,4.1502324368606
"12101","MLLT11",-1.16142045261615,6.92234071819139,-4.99372355016144,2.00031850081517e-06,1.44005642071651e-05,4.11755871396156
"362","ADAMTS3",1.00106659864676,3.37745414998853,4.98095406661685,2.11307401084328e-06,1.51468446556807e-05,4.06455391676015
"14033","PEX11B",-1.01253921915507,7.68116520884045,-4.97809449129323,2.13915846046672e-06,1.53186099409414e-05,4.05269637815897
"18694","SYNC",1.23886305513898,4.98098834291469,4.96627928767243,2.25029226455349e-06,1.60613312422234e-05,4.00375102899797
"2452","CA12",-1.53740773129231,6.65606859324495,-4.96016294771402,2.3100069324206e-06,1.64333771752852e-05,3.97844384631439
"21650","ZYG11A",-1.07198367283351,4.8833970386847,-4.94738608016173,2.43975951379305e-06,1.72544063589773e-05,3.92564447591066
"107","ABLIM3",1.01781335808582,5.15593254193527,4.94527928726123,2.46182395702152e-06,1.73829224923544e-05,3.91694699640334
"12241","MREG",-1.0456199372005,6.70933622018112,-4.94262238305677,2.48992630659274e-06,1.75627495725167e-05,3.905981995763
"15663","RGS22",1.46484634613362,5.24151805617712,4.93940423564111,2.52438259957969e-06,1.77658450418909e-05,3.89270599267825
"19083","TFPI",1.11462902842712,4.02038031653685,4.93318484992817,2.59229042433137e-06,1.81670061938174e-05,3.86706509444133
"6151","FJX1",-1.10009640085775,6.30624139199145,-4.9315177227888,2.61079291263891e-06,1.82789267776255e-05,3.86019561600416
"4947","DRAM2",1.21073048969541,6.90257294252128,4.93117087534544,2.61465846540405e-06,1.83000740363041e-05,3.85876660830471
"3898","CRIM1",1.35610880656124,8.608612022535,4.92616079185945,2.67111905145921e-06,1.86660438945349e-05,3.83813257872037
"6800","GLUL",1.04865983257108,8.26758427101774,4.92614867855259,2.67125698587687e-06,1.86660438945349e-05,3.83808270698104
"4431","DCLK1",1.41499998994897,5.39927545176276,4.92212801661159,2.71742469962644e-06,1.89825264098099e-05,3.82153373725704
"19220","TLCD1",-1.35622830782122,5.82635848990026,-4.92136452738453,2.72627869698385e-06,1.90320970932255e-05,3.81839224663019
"644","ALCAM",-1.22495648688683,6.54050570610586,-4.9190902172567,2.75281970441362e-06,1.92111861743722e-05,3.8090361817935
"3256","CERS2",-1.12511150622932,8.94804051282578,-4.9053939872012,2.91804087282906e-06,2.02597547614984e-05,3.75275359004801
"20837","YAP1",1.11003422705004,6.92767754176266,4.90217596629907,2.95823600005346e-06,2.05125201988978e-05,3.73954482247454
"17638","SLC25A46",1.1107307453353,6.40361838751361,4.90131185409806,2.96912056470913e-06,2.05687095972627e-05,3.73599895302207
"4894","DPH3",1.11215064945108,5.95978394677795,4.90086642150827,2.97474652183084e-06,2.06006191014541e-05,3.73417129132742
"4743","DMKN",-1.17575593473832,5.18427619315815,-4.89806652459009,3.01034790641157e-06,2.08205314319203e-05,3.722685532249
"5431","EPS8",1.44787316354839,6.84097675925226,4.89099293043001,3.10214336562498e-06,2.13956417275874e-05,3.69368774414601
"10343","LOC101927752",1.11977141858257,5.67920587444123,4.8909739914813,3.1023927510794e-06,2.13956417275874e-05,3.69361014268583
"6996","GPR183",1.17295162269886,4.20300861231986,4.88616162004634,3.16639634742452e-06,2.17746309633147e-05,3.67389819936125
"15699","RHOH",-1.61763583366286,5.82089838649881,-4.88424171838102,3.19228683075555e-06,2.19317802411204e-05,3.66603772371188
"11613","MAP1B",1.02407765977871,6.40700060226402,4.87255987017086,3.35430722538426e-06,2.29285110371515e-05,3.61825449142338
"20085","TUBA4A",-1.19103753152874,7.80352263026934,-4.87024566102156,3.38733810254823e-06,2.30959718547487e-05,3.60879760855857
"20109","TUFT1",-1.24292721491534,7.79777458870831,-4.86877954153229,3.40842727811476e-06,2.3225139303831e-05,3.60280795766185
"13587","OSR2",1.48996753793262,5.52030107879046,4.86854090888888,3.41187189205218e-06,2.32412978365492e-05,3.60183316804408
"12403","MTCL1",-1.35010018629542,5.41934739542364,-4.86559408167175,3.45468824803671e-06,2.35107712166043e-05,3.58979833198155
"3689","COL1A2",-1.39077159911303,10.8003504036361,-4.85521811905543,3.60963810281338e-06,2.44729846951859e-05,3.5474619557647
"5487","ERP27",-1.87987539493248,6.27934848612342,-4.84857217024358,3.71240702346459e-06,2.51147060584585e-05,3.52037690892336
"982","APOD",2.70180421856449,7.98865113830174,4.83600889151263,3.91448937602929e-06,2.63704152404822e-05,3.46924465218763
"15119","PTPLB",1.03626882429415,7.11554138455164,4.83597358591528,3.91507203870469e-06,2.63704152404822e-05,3.46910108548692
"4013","CSTA",2.07872474923026,8.58055435488123,4.83502924369811,3.93068816643159e-06,2.64509174158098e-05,3.46526127467547
"1793","BNIP3",1.27658789146118,6.97604569005661,4.83254377919206,3.9720784776062e-06,2.67083311789759e-05,3.45515749560937
"3488","CLEC10A",1.05116227109028,5.17109774564416,4.83243652422286,3.9738740733623e-06,2.67083311789759e-05,3.45472156744175
"8531","KCTD9",1.06439533208571,5.36946851691371,4.83137768799194,3.99164276242499e-06,2.68194303507022e-05,3.45041837406676
"7456","HIGD1A",1.02901852899716,7.46313994410217,4.82933774905544,4.02609321846806e-06,2.70425088852128e-05,3.44212970080783
"20227","UBE2S",-1.23221311875949,5.63699178640959,-4.82402873601765,4.11710943793808e-06,2.76110265960202e-05,3.42056924314575
"15661","RGS2",1.53910539546275,7.09885742879101,4.82287477123963,4.13715513072757e-06,2.77202697323654e-05,3.41588499592971
"8507","KCNS3",-1.09332601365901,6.79760762155669,-4.8168794643408,4.24283369826011e-06,2.83750968918538e-05,3.3915606866063
"18288","SPP1",-1.34759456092248,5.66225224697632,-4.81544546039468,4.26849612557397e-06,2.85027084795882e-05,3.38574564969338
"16230","RP11-389C8.2",1.01954732065077,4.82265698302313,4.80042639808969,4.54647945296915e-06,3.02006173478672e-05,3.32491240222889
"7185","GTF2H2B",-1.18386822286357,5.7269170835043,-4.79579662065732,4.63565528710873e-06,3.07364100558296e-05,3.30618598428043
"18621","SULF2",-1.13284451498264,6.12037036450963,-4.77810692778838,4.99226499819444e-06,3.29294847809627e-05,3.23474848129337
"20528","VMP1",-1.22325429998577,7.59866316350105,-4.7657800519835,5.2563392913351e-06,3.4503191074223e-05,3.18507453289041
"12122","MMGT1",1.14841981967288,7.1395752357131,4.76384096194492,5.29909341514406e-06,3.47522313461371e-05,3.1772685121868
"7491","HIST1H2BE",-1.03271596326036,5.82833661580504,-4.753988901073,5.52157621370724e-06,3.60475528814683e-05,3.1376415425702
"16237","RP11-391M1.4",1.20580240829052,5.45377024994976,4.74286590499794,5.7836422991506e-06,3.76110432396715e-05,3.09297019020045
"1427","AUH",1.01280643926942,6.17523996779833,4.7359137744339,5.95351736509607e-06,3.86692917040058e-05,3.06508603261488
"8666","KIF15",-1.16801917034505,4.69075805836799,-4.71046245092252,6.61763233011294e-06,4.25489394621721e-05,2.96324401589016
"15755","RMI2",-1.11787304566138,6.45495345160564,-4.7080392468336,6.68447860857729e-06,4.29277533418568e-05,2.95356742609568
"12948","NINJ2",1.02972793592567,5.87284801328222,4.70638393441291,6.73051729035936e-06,4.31849931622909e-05,2.94695923665464
"15778","RND3",1.27466669053709,7.77209364114899,4.69610182224972,7.02344312175852e-06,4.48478957983229e-05,2.90594787208465
"2871","CCL8",1.65297941935449,6.05271117695567,4.69605196217352,7.02489321394187e-06,4.48478957983229e-05,2.90574915060418
"1587","BC032415",-1.0475169653137,4.07415209292052,-4.67976182561023,7.51450994900974e-06,4.76784977866411e-05,2.84090166647823
"14785","PREX1",-1.43332818401988,7.26428029628113,-4.67898748652532,7.53858767010429e-06,4.7803255050105e-05,2.83782307880315
"15781","RNF11",1.07641929154775,8.66050688066668,4.67777884718158,7.57631906646002e-06,4.80143954884963e-05,2.83301852288098
"19975","TSPAN5",-1.09612257607431,6.49964437099994,-4.65817190736659,8.21455313112432e-06,5.17562257941511e-05,2.75519789045187
"1180","ARRDC4",1.18093499705775,5.87725142098614,4.65711593880375,8.2503637904584e-06,5.19667329500804e-05,2.7510131633416
"4586","DGAT1",1.05261282877699,6.93770252494306,4.64438028415884,8.69433779706445e-06,5.46836726678567e-05,2.70059473012567
"16055","RP11-196G18.24",-1.35884182391982,5.62358128880269,-4.63821368971442,8.91752984759334e-06,5.58926508971444e-05,2.67621675300747
"18737","SYTL2",-1.09955840163888,6.11473378242651,-4.63307116169663,9.1078858922054e-06,5.69374333128487e-05,2.65590443736932
"111","ABRACL",-1.29065936094045,7.480941632295,-4.63138760672089,9.17105398424023e-06,5.73157789404681e-05,2.6492580343449
"17196","SEPP1",1.07929417000977,6.93222161266432,4.63030118998605,9.21204176999916e-06,5.75387264289968e-05,2.64496993265147
"16636","RP5-1092A3.4",-1.03245858020656,3.88349055597931,-4.62602859190929,9.37496137442657e-06,5.84888471804112e-05,2.62811275085885
"5378","EOGT",1.01005418748198,4.35220610559841,4.62336894449893,9.47778052615689e-06,5.90962675767139e-05,2.61762482822597
"14399","PLS1",-1.24357103585177,4.78610800565918,-4.60456898779977,1.02363013864041e-05,6.34059229183586e-05,2.54361049483049
"19272","TMC5",-1.2933525411594,4.81794268960354,-4.60297260881855,1.03033476107131e-05,6.37665025750193e-05,2.53733538487311
"12123","MMP1",-2.61579623169115,5.9356934223162,-4.59934460998115,1.04573021314036e-05,6.46638714036394e-05,2.52307998338196
"17749","SLC39A4",-1.38060222572665,6.99433897378406,-4.59755243341162,1.05341715608649e-05,6.50834479744731e-05,2.51604094337772
"20000","TST",1.12090402357284,8.49310926945927,4.58824394817852,1.0942295727106e-05,6.7259555484099e-05,2.4795115014231
"17538","SLC16A6",-1.49101880646861,5.73227241709344,-4.5784780699098,1.1386888637038e-05,6.95972547093022e-05,2.44124310835856
"14095","PGRMC2",1.16772620638739,7.89124683305341,4.57531160535101,1.15347533936333e-05,7.04016586074207e-05,2.42884738954508
"17958","SMIM19",1.07176805712765,8.2965020112385,4.57249166389179,1.16679970060223e-05,7.10546893041091e-05,2.41781328988174
"6616","GCH1",-1.39880965157405,6.81179813726444,-4.56862602773973,1.18530690397071e-05,7.2100620801926e-05,2.40269530708868
"16198","RP11-353N14.2",-1.42403363885413,4.76042992367367,-4.56673382033558,1.19446915512516e-05,7.26017739797497e-05,2.39529842776498
